predicate_lemma	sense_id	pos	sense_particle	role_type	roleset_desc	role_desc	function_tag	vn_theta
groan	01	n	_	A1	to utter with a groan	groaned utterance, topic of groaning		TOPIC
groan	01	v	_	A1	to utter with a groan	groan at	_	RECIPIENT
groan	01	n	_	A2	to utter with a groan	graoned to		RECIPIENT
groaning	01	n	_	A0	Uttering a groan	Groaner		_
groaning	01	n	_	A1	Uttering a groan	Groaned at		_
grok	01	v	_	A0	the great indefinable	grokker	_	_
grok	01	v	_	A1	the great indefinable	grokked	_	_
groom	01	v	_	A0	brush a horse	agent, groom	_	AGENT
groom	01	v	_	A1	brush a horse	thing groomed	_	PATIENT
groom	01	v	_	A2	brush a horse	instrument	_	_
grooming	01	n	_	A0	Attending to one's appearance or hygiene	Agent		_
grooming	01	n	_	A1	Attending to one's appearance or hygiene	Entity groomed		_
grooming	01	n	_	A2	Attending to one's appearance or hygiene	Instrument		_
groove	01	v	_	A0	put grooves into something	agent, person making grooves		AGENT
groove	01	v	_	A1	put grooves into something	material getting grooves		DESTINATION
groove	01	v	_	A2	put grooves into something	grooves themselves, type of groove		THEME
groove	02	v	_	A0	feelin' the groove	entity experiencing groovy feelings		EXPERIENCER
groove	02	v	_	A1	feelin' the groove	"cause of groovy feeling, what arg0 is ""grooving on"""		CAUSE
grooving	01	n	_	A0	Putting grooves into something	Agent making grooves		_
grooving	01	n	_	A1	Putting grooves into something	Material getting grooves		_
grooving	01	n	_	A2	Putting grooves into something	Grooves themselves, type of groove		_
grope	01	v	_	A0	grasp without looking	groper		AGENT
grope	01	v	_	A1	grasp without looking	groped (at)		THEME
gross	01	v	_	A0	earn profits	earner	_	_
gross	01	v	_	A1	earn profits	gross profits (not net)	_	_
grouch	01	v	_	A0	complain	complainer	_	AGENT
grouch	01	v	_	A1	complain	cause, complain of or about	_	TOPIC
grouch	01	v	_	A2	complain	hearer, complain to	_	RECIPIENT
ground	01	v	_	A0	restrict to the ground	entity enforcing grounding	_	AGENT
ground	01	v	_	A1	restrict to the ground	thing grounded	_	THEME
group	01	v	_	A0	put into some group	agent, entity causing some grouping	_	AGENT
group	01	v	_	A1	put into some group	theme, thing being included in some group	_	THEME
group	01	v	_	A2	put into some group	group	_	PATIENT2
grouse	01	v	_	A0	complain slightly	complainer	_	AGENT
grouse	01	v	_	A1	complain slightly	cause, complain of or about	_	TOPIC
grouse	01	v	_	A2	complain slightly	hearer, complain to	_	RECIPIENT
grovel	01	v	_	A0	abase oneself	groveler	_	_
grow	01	v	_	A0	increase	[causer of growth - should be possible]		AGENT
grow	01	v	_	A1	increase	thing grown		PATIENT
grow	01	v	_	A2	increase	amount increased by, EXT or MNR		EXTENT
grow	01	v	_	A3	increase	start point		_
grow	01	v	_	A4	increase	end point, end state of arg1		_
grow	02	v	_	A1	become	thing becoming		THEME
grow	02	v	_	A2	become	thing become = end state of arg1		_
grow	02	v	_	A3	become	source, start point		LOCATION
grow	03	v	_	A0	agriculture	grower		AGENT
grow	03	v	_	A1	agriculture	crop		PRODUCT
grow	03	v	_	A2	agriculture	source		MATERIAL
grow	04	v	up	A1	go from child to adult	person aging		AGENT
growing	01	n	_	A0	Increasing	Causer of growth		_
growing	01	n	_	A1	Increasing	Thing grown		_
growing	01	n	_	A2	Increasing	Amount increased by, EXT or MNR		_
growing	01	n	_	A3	Increasing	Start point		_
growing	01	n	_	A4	Increasing	End point		_
growing	02	n	_	A1	Becoming	Thing becoming		_
growing	02	n	_	A2	Becoming	Thing become (end state of Arg1)		_
growing	02	n	_	A3	Becoming	Source, start point		_
growing	03	n	_	A0	Cultivating	Grower		_
growing	03	n	_	A1	Cultivating	Crop		_
growing	03	n	_	A2	Cultivating	Source		_
growing	04	n	up	A1	Developing from child to adult	Person aging		_
growl	01	v	_	A0	produce growling sounds, perhaps as speech	growler		AGENT
growl	01	v	_	A1	produce growling sounds, perhaps as speech	utterance		THEME
grudge	01	v	_	A0	submit to unwillingly	grudger	_	EXPERIENCER
grudge	01	v	_	A1	submit to unwillingly	thing grudged	_	THEME
grudge	01	v	_	A2	submit to unwillingly	benefactive	_	PREDICATE
grudge	01	v	_	A3	submit to unwillingly	secondary attribute of thing grudged	_	_
grumble	01	v	_	A0	grumble	grumbler		AGENT
grumble	01	v	_	A1	grumble	utterance		TOPIC
grumble	01	v	_	A2	grumble	hearer		RECIPIENT
grunt	02	v	_	A0	speak gruntingly	speaker		AGENT
grunt	02	v	_	A1	speak gruntingly	utterance		TOPIC
grunt	02	v	_	A2	speak gruntingly	listener		RECIPIENT
guarantee	01	n	_	A0	promise	entity making guarantee		AGENT
guarantee	01	v	_	A0	promise	entity making guarantee		AGENT
guarantee	01	n	_	A1	promise	guarantee		THEME
guarantee	01	v	_	A1	promise	guarantee		PREDICATE
guarantee	01	n	_	A2	promise	beneficiary, guaranteed-to		BENEFICIARY
guarantee	01	v	_	A2	promise	benefactive, guaranteed-to		RECIPIENT
guard	01	v	_	A0	stand watch over	guard	_	AGENT
guard	01	v	_	A1	stand watch over	guarded	_	THEME
guard	01	v	_	A2	stand watch over	instrument	_	_
guard	01	v	_	A3	stand watch over	guard against what?	_	_
guarding	01	n	_	A0	Standing watch over	Guard		_
guarding	01	n	_	A1	Standing watch over	Guarded		_
guarding	01	n	_	A2	Standing watch over	Instrument		_
guarding	01	n	_	A3	Standing watch over	Guard against what		_
guess	01	v	_	A0	default	guesser	_	AGENT
guess	01	v	_	A1	default	guess	_	THEME
guesstimate	01	v	_	A0	estimate	estimater	_	AGENT
guesstimate	01	v	_	A1	estimate	thing estimated	_	THEME
guesstimate	01	v	_	A2	estimate	value/amount of guesstimation		_
guffaw	01	v	_	A0	laugh	laugh-er	_	AGENT
guffaw	01	v	_	A1	laugh	laughed at	_	CAUSE
guidance	01	n	_	A0	to direct	guide, agent		AGENT
guidance	01	n	_	A1	to direct	entity guided	PPT	THEME
guidance	01	n	_	A2	to direct	goal	LOC	DESTINATION
guidance	01	n	_	A3	to direct	signposts along the way	DIR	_
guide	01	v	_	A0	to direct	guide, agent		AGENT
guide	01	v	_	A1	to direct	entity guided		THEME
guide	01	v	_	A2	to direct	guided in/through		DESTINATION
guide	01	v	_	A3	to direct	signposts along the way		_
gull	01	v	_	A0	make a fool of	trickster	_	AGENT
gull	01	v	_	A1	make a fool of	tricked entity	_	THEME
gull	01	v	_	A2	make a fool of	trick	_	SOURCE
gulp	01	v	_	A0	swig	drinker		AGENT
gulp	01	v	_	A1	swig	drink		PATIENT
gulp	02	v	down	A0	gulp_down: gulp all the way	drinker		AGENT
gulp	02	v	down	A1	gulp_down: gulp all the way	drink		PATIENT
gum	01	v	_	A0	Fill, attach, or fix with gum or gum-like substance	Fixer		AGENT
gum	01	v	_	A1	Fill, attach, or fix with gum or gum-like substance	First (or all in one constituent) thing gummed		PATIENT1
gum	01	v	_	A2	Fill, attach, or fix with gum or gum-like substance	Thing arg1 is attached to with gum (when separate constituent)		PATIENT2
gum	01	v	_	A3	Fill, attach, or fix with gum or gum-like substance	Gum itself, type of gum used, instrument		INSTRUMENT
gum	02	v	_	A0	To chew without gums	chewer		AGENT
gum	02	v	_	A1	To chew without gums	food		PATIENT
gum	03	v	up	A0	Make sticky, metaphorically make a sticky situation	Cause of things becoming sticky		_
gum	03	v	up	A2	Make sticky, metaphorically make a sticky situation	Entity, situation made sticky		_
gun	01	v	down	A0	to shoot	shooter		_
gun	01	v	down	A1	to shoot	entity shot		_
gun	02	v	_	A0	shoot	shooter		_
gun	02	v	_	A1	shoot	entity shot		_
gurgle	01	v	_	A0	make bubbling noise	noise maker	_	AGENT
gurgle	01	v	_	A1	make bubbling noise	utterance,sound	_	TOPIC
gurgle	01	v	_	A2	make bubbling noise	listener,recipient	_	RECIPIENT
gush	01	v	_	A0	to express enthusiastically	agent		EXPERIENCER
gush	01	v	_	A1	to express enthusiastically	topic, utterance		CAUSE
gush	02	v	_	A0	(cause to) flow	causer of flowing		AGENT
gush	02	v	_	A1	(cause to) flow	entity flowing		THEME
gust	01	v	_	A0	blow wind	causer of gust	_	_
gust	01	v	_	A1	blow wind	thing gusting	_	THEME
gut	01	v	_	A0	remove the guts from	gutter (hmmmm)	_	AGENT
gut	01	v	_	A1	remove the guts from	victim	_	SOURCE
gutter	01	v	_	A1	flicker	flame		_
guzzle	01	v	_	A0	drink heavily	drinker	_	AGENT
guzzle	01	v	_	A1	drink heavily	liquid	_	PATIENT
gyrate	01	v	_	A0	move repeatedly in circular fashion	causer of gyration	_	AGENT
gyrate	01	v	_	A1	move repeatedly in circular fashion	thing gyrating	_	PATIENT
hack	01	v	_	A0	chop sloppily	chopper	_	AGENT
hack	01	v	_	A1	chop sloppily	chopped	_	PRODUCT
hack	01	v	_	A2	chop sloppily	instrument (ax, etc)	_	INSTRUMENT
hack	02	v	away	A0	chop sloppily,   phrasal	chopper	_	AGENT
hack	02	v	away	A1	chop sloppily,   phrasal	chopped	_	PATIENT
hack	02	v	away	A2	chop sloppily,   phrasal	instrument (ax, etc)	_	INSTRUMENT
hack	03	v	_	A0	remove pieces	cutter	_	AGENT
hack	03	v	_	A1	remove pieces	thing cut	_	PATIENT1
hack	03	v	_	A2	remove pieces	medium, source	_	PATIENT2
hack	03	v	_	A3	remove pieces	instrument	_	_
hack	04	v	_	A0	computer work	hacker	_	_
hack	04	v	_	A1	computer work	target or project	_	_
hack	05	v	_	A0	cough	cougher	_	_
haggle	01	v	_	A0	argue out (a price, us.)	subject haggler	_	ACTOR1
haggle	01	v	_	A1	argue out (a price, us.)	other haggler	_	ACTOR2
haggle	01	v	_	A2	argue out (a price, us.)	topic of argument	_	TOPIC
hail	02	v	_	A0	recognize and honor	entity giving recognition		AGENT
hail	02	v	_	A1	recognize and honor	entity being recognized		THEME
hail	02	v	_	A2	recognize and honor	hailed as		PREDICATE
hail	03	v	down	A1	hard things coming down	hard things		_
hail	04	v	_	A0	come from	person in question		_
hail	04	v	_	A1	come from	source, home		_
hail	05	v	_	A	summon	hailed to (proposition not goal)		PROPOSITION
hail	05	v	_	A0	summon	summoner		AGENT
hail	05	v	_	A1	summon	entity being summoned		PATIENT
hallucinate	01	v	_	A0	perceive what is not there	hallucinator	_	EXPERIENCER
hallucinate	01	v	_	A1	perceive what is not there	hallucination	_	CAUSE
hallucination	01	n	_	A0	Perceiving something that is not real	Hallucinator		_
hallucination	01	n	_	A1	Perceiving something that is not real	Thing hallucinated		_
halt	01	n	_	A0	stop	causer of stopping		AGENT
halt	01	v	_	A0	stop	causer of stopping		AGENT
halt	01	n	_	A1	stop	theme (action or object being stopped	PPT	THEME
halt	01	v	_	A1	stop	Theme (action or object being stopped)		THEME
halt	01	n	_	A2	stop	instrument, if separate from arg0	MNR	INSTRUMENT
halt	01	v	_	A2	stop	Instrument, if separate from arg0		INSTRUMENT
halt	02	v	_	A0	halt from	primary agent, preventer		_
halt	02	v	_	A1	halt from	secondary agent, entity coming to to a halt		_
halt	02	v	_	A2	halt from	action secondary agent is kept from		_
halter	01	v	_	A0	place a halter on, restrain by halter	causer of haltering		AGENT
halter	01	v	_	A1	place a halter on, restrain by halter	halter, headstall itself		THEME
halter	01	v	_	A2	place a halter on, restrain by halter	horse, entity restrained by halter		DESTINATION
halve	01	v	_	A0	cut in half	cutter	_	_
halve	01	v	_	A1	cut in half	thing cut in half	_	_
ham	01	v	up	A0	be a ham, overact	overactor	_	_
ham	01	v	up	A1	be a ham, overact	fixed: it	_	_
hammer	01	v	_	A0	put a nail into wood (eg)	hammerer		AGENT
hammer	01	v	_	A1	put a nail into wood (eg)	nail		THEME
hammer	01	v	_	A2	put a nail into wood (eg)	wood		DESTINATION
hammer	02	v	_	A0	hit with a hammer	agent, hitter - animate only!		AGENT
hammer	02	v	_	A1	hit with a hammer	thing hit		PATIENT
hammer	02	v	_	A2	hit with a hammer	instrument, hammer		INSTRUMENT
hammer	03	v	_	A0	use a hammer to put   something into a particular shape	builder		AGENT
hammer	03	v	_	A1	use a hammer to put   something into a particular shape	construction		PRODUCT
hammer	03	v	_	A2	use a hammer to put   something into a particular shape	material, start state		MATERIAL
hammer	03	v	_	A3	use a hammer to put   something into a particular shape	benefactive		BENEFICIARY
hammer	03	v	_	A4	use a hammer to put   something into a particular shape	end state		PRODUCT
hammer	04	v	out	A0	arrange	arranger		_
hammer	04	v	out	A1	arrange	scheme		_
hammer	04	v	out	A2	arrange	collaborator		_
hammer	05	v	away	A0	Hammer continuously, usually metaphorical	hammerer		_
hammer	05	v	away	A1	Hammer continuously, usually metaphorical	Usually prepositional complement, hammer away at what?		_
hamper	01	v	_	A0	obstruct, hinder	obstruction	_	_
hamper	01	v	_	A1	obstruct, hinder	effort	_	_
hamper	01	v	_	A2	obstruct, hinder	secondary agent, agent of arg1	_	_
hamstring	01	v	_	A0	to make ineffective or powerless	causer of ineffectiveness, agent	_	_
hamstring	01	v	_	A1	to make ineffective or powerless	entity made powerless	_	_
hand	01	v	_	A0	give	giver		AGENT
hand	01	v	_	A1	give	thing given		THEME
hand	01	v	_	A2	give	entity given to		DESTINATION
hand	02	v	over	A0	give	giver		_
hand	02	v	over	A1	give	thing given		_
hand	02	v	over	A2	give	entity given to		_
hand	03	v	out	A0	give	giver		AGENT
hand	03	v	out	A1	give	thing given		THEME
hand	03	v	out	A2	give	entity given to		RECIPIENT
hand-count	01	v	_	A0	enumerate by hand	counter	_	AGENT
hand-count	01	v	_	A1	enumerate by hand	thing counted	_	PREDICATE
hand-deliver	01	v	_	A0	give by hand	deliverer	_	AGENT
hand-deliver	01	v	_	A1	give by hand	package	_	THEME
hand-deliver	01	v	_	A2	give by hand	sent-to	_	DESTINATION
hand-paint	01	v	_	A0	put paint on a surface by hand	agent, painter	_	AGENT
hand-paint	01	v	_	A1	put paint on a surface by hand	surface	_	DESTINATION
hand-paint	01	v	_	A2	put paint on a surface by hand	explicit mention of paint	_	THEME
handcuff	01	v	_	A0	attach with handcuffs	cop	_	AGENT
handcuff	01	v	_	A1	attach with handcuffs	criminal, thing(s) being attached	_	PATIENT1
handcuff	01	v	_	A2	attach with handcuffs	handcuffs (probably unnecessary)	_	PATIENT2
handfeed	01	v	_	A0	Feed by hand	Feeder, agent		AGENT
handfeed	01	v	_	A1	Feed by hand	Milk, food fed		PATIENT
handfeed	01	v	_	A2	Feed by hand	Baby, recipient of food		RECIPIENT
handicap	01	v	_	A0	to make difficult	causer of difficulty	_	_
handicap	01	v	_	A1	to make difficult	entity made difficult	_	_
handle	01	n	_	A0	hold, metaphorically deal with	handler		AGENT
handle	01	v	_	A0	hold, metaphorically deal with	handler	_	AGENT
handle	01	n	_	A1	hold, metaphorically deal with	thing handled	PPT	THEME
handle	01	v	_	A1	hold, metaphorically deal with	thing handled	_	THEME
handle	01	n	_	A2	hold, metaphorically deal with	handled for	GOL	_
handle	01	v	_	A2	hold, metaphorically deal with	handled for	_	_
handle	01	n	_	A3	hold, metaphorically deal with	handled with/ instrument	MNR	_
handle	01	v	_	A3	hold, metaphorically deal with	handled with	_	_
handling	01	n	_	A0	hold, metaphorically deal with	handler		AGENT
handling	01	n	_	A1	hold, metaphorically deal with	thing handled	PPT	THEME
handling	01	n	_	A2	hold, metaphorically deal with	handled for	GOL	_
handling	01	n	_	A3	hold, metaphorically deal with	handled with	MNR	INSTRUMENT
hang	01	v	_	A0	suspend	agent, entity causing something to be suspended		AGENT
hang	01	v	_	A1	suspend	thing suspended		THEME
hang	01	v	_	A2	suspend	suspended from		DESTINATION
hang	02	v	_	A1	exist, be (cool)	entity in the position		THEME
hang	02	v	_	A2	exist, be (cool)	location or manner		LOCATION
hang	03	v	up	A0	hang up: terminate a phone call	terminator		_
hang	03	v	up	A1	hang up: terminate a phone call	phone or other conversant		_
hang	04	v	on	A1	wait	person waiting		_
hang	04	v	on	A2	wait	what arg 1 is waiting for		_
hang	05	v	on	A0	maintain possession of	holder		_
hang	05	v	on	A1	maintain possession of	thing holding on to		_
hang	05	v	on	A2	maintain possession of	benefactive		_
hang	06	v	out	A1	Spend time socially	Focus person kickin' it, or all persons in one mention		_
hang	06	v	out	A2	Spend time socially	Other person that arg 1 is kickin' it with, when separate mention		_
hangar	01	v	_	A0	to keep an aircraft in a hangar	storer	_	AGENT
hangar	01	v	_	A1	to keep an aircraft in a hangar	stored (aircraft)	_	THEME
hangar	01	v	_	A2	to keep an aircraft in a hangar	hangar, location	_	LOCATION
hanker	01	v	_	A0	desire	desirer	_	EXPERIENCER
hanker	01	v	_	A1	desire	desired	_	THEME
happen	01	v	_	A1	occur, take place	event		THEME
happen	01	v	_	A2	occur, take place	benefactive		_
happen	02	v	_	A1	denoting coincidence	coincidence		THEME
happen	03	v	_	A0	find	finder		_
happen	03	v	_	A1	find	thing found		_
harangue	01	v	_	A0	rant	speaker of harangue		_
harangue	01	v	_	A1	rant	intended audience		_
harass	01	v	_	A0	bother	botherer, causer of annoyance		CAUSE
harass	01	v	_	A1	bother	harassed		EXPERIENCER
harass	01	v	_	A2	bother	instrument, if separate from arg0		_
harass	02	v	_	A0	cause an action	causal agent, harasser		AGENT
harass	02	v	_	A1	cause an action	impelled agent		PATIENT
harass	02	v	_	A2	cause an action	impelled action		PROPOSITION
harbor	01	v	_	A0	hold closely and safely	holder	_	_
harbor	01	v	_	A1	hold closely and safely	thing held	_	_
hard	04	v	put	A0	idiomatic: hard put	causer, usually infinitival		_
hard	04	v	put	A1	idiomatic: hard put	experiencer		_
hardboil	01	v	_	A0	boil	cook	_	AGENT
hardboil	01	v	_	A1	boil	food	_	PATIENT
harden	01	v	_	A0	make hard	causer of hardness, agent		AGENT
harden	01	v	_	A1	make hard	thing becoming hard		PATIENT
harden	01	v	_	A2	make hard	hardened to what? conditions that arg1 is hardening towards		_
hardening	01	n	_	A0	Making hard	Causer of hardness, agent		_
hardening	01	n	_	A1	Making hard	Thing becoming hard		_
hardening	01	n	_	A2	Making hard	End state, hardened to what		_
harm	01	n	_	A0	cause damage	agent, causer		CAUSE
harm	01	v	_	A0	cause damage	agent, causer	_	CAUSE
harm	01	n	_	A1	cause damage	entity damaged	PPT	EXPERIENCER
harm	01	v	_	A1	cause damage	entity damaged	_	EXPERIENCER
harm	01	n	_	A2	cause damage	instrument	MNR	_
harm	01	v	_	A2	cause damage	instrument	_	_
harmonize	01	v	_	A0	Bring into harmony	Agent, cause of harmonizing		AGENT
harmonize	01	v	_	A1	Bring into harmony	First or all things (when one constituent) brought into harmony; or harmonious agreement		PATIENT
harmonize	01	v	_	A2	Bring into harmony	Second thing brought into harmony, arg1 in harmony with what?		PATIENT2
harness	01	v	_	A0	control	controller	_	AGENT
harness	01	v	_	A1	control	controlled	_	THEME
harp	01	v	_	A0	to dwell on	entity who just can't let it go		_
harp	01	v	_	A1	to dwell on	thing harped on		_
harp	01	v	_	A2	to dwell on	listener, who is arg0 harping to?		_
harry	01	v	_	A0	bother	botherer		AGENT
harry	01	v	_	A1	bother	bothered		PATIENT
harshen	01	v	_	A0	to make or become harsh	agent, cause of harshening	_	_
harshen	01	v	_	A1	to make or become harsh	thing harshened	_	_
harvest	01	v	_	A0	to reap or gather	harvester	_	_
harvest	01	v	_	A1	to reap or gather	substance harvested	_	_
hash	01	v	out	A0	to review, discuss	discussants	_	_
hash	01	v	out	A1	to review, discuss	entity hashed out	_	_
hasten	01	v	_	A0	to speed up	agent, causer	_	AGENT
hasten	01	v	_	A1	to speed up	thing hastened	_	PATIENT
