predicate_lemma	sense_id	pos	sense_particle	role_type	roleset_desc	role_desc	function_tag	vn_theta
overeat	_	v	01	A0	eat too much	consumer	PAG	_
overeat	_	v	01	A1	eat too much	meal	PPT	_
overemphasize	_	v	01	A0	emphasize too much	emphasizer	PAG	_
overemphasize	_	v	01	A1	emphasize too much	utterance	PPT	_
overemphasize	_	v	01	A2	emphasize too much	hearer	GOL	_
overestimate	_	v	01	A0	guess	estimator	PAG	AGENT
overestimate	_	v	01	A1	guess	thing overestimated	PPT	THEME
overestimate	_	v	01	A2	guess	estimated-to-be, attribute of arg1	VSP	VALUE
overexert	_	v	01	A0	excessively exert	exerciser, agent	PAG	_
overexert	_	v	01	A1	excessively exert	entity exerted	PPT	_
overexert	_	v	01	A2	excessively exert	exerted over	PRD	_
overexpress	_	v	01	A0	excessively express a gene by producing too much of its effect or product	causal agent	PAG	_
overexpress	_	v	01	A1	excessively express a gene by producing too much of its effect or product	gene being overexpressed	PPT	_
overexpress	_	v	01	A2	excessively express a gene by producing too much of its effect or product	MNR of expression, symptoms	MNR	_
overextend	_	v	01	A0	extend too far	agent of overextension	PAG	_
overextend	_	v	01	A1	extend too far	entity overextended	PPT	_
overfit	_	n	01	A0	CAUSE a fit, such as in a complex model	agent, causer of fitting	PAG	_
overfit	_	n	01	A1	CAUSE a fit, such as in a complex model	thing that fits	PPT	_
overfit	_	n	01	A2	CAUSE a fit, such as in a complex model	model fits what, where, or whom	GOL	_
overflood	_	v	01	A0	flood with too much	agent/cause of flooding	PAG	_
overflood	_	v	01	A1	flood with too much	location flooded	GOL	_
overflood	_	v	01	A2	flood with too much	liquid	PPT	_
overflow	_	v	01	A1	be too full	container	GOL	_
overflow	_	v	01	A2	be too full	substance	PPT	_
overgrow	_	v	01	A1	wild growth	garden	LOC	_
overgrow	_	v	01	A2	wild growth	growth	PPT	_
overhang	_	v	01	A0	hang over	thing hanging, thing over	PPT	THEME
overhang	_	v	01	A1	hang over	thing hung over, thing under	PPT	CO-THEME
overhaul	_	v	01	A0	change, modify	causer of transformation	PAG	_
overhaul	_	v	01	A1	change, modify	thing changing	PPT	_
overhaul	_	v	01	A2	change, modify	end state	PRD	_
overhaul	_	v	01	A3	change, modify	start state	DIR	_
overhear	_	v	01	A0	hear by 'accident'	hearer	PAG	_
overhear	_	v	01	A1	hear by 'accident'	heard	PPT	_
overhear	_	v	01	A2	hear by 'accident'	location of speech, or speaker(s)	LOC	_
overheat	_	v	01	A0	(cause to) get overly hot	agent (rare)	PAG	AGENT
overheat	_	v	01	A1	(cause to) get overly hot	hot thing	PPT	PATIENT
overindulge	_	v	01	A0	excessive consumption	consumer	PAG	_
overindulge	_	v	01	A1	excessive consumption	item consumed excessively	PPT	_
overinflate	_	n	01	A0	inflate too much	causer of expansion, agent	PAG	_
overinflate	_	n	01	A1	inflate too much	thing growing	PPT	_
overinflate	_	n	01	A2	inflate too much	amount increased by, EXT or MNR	EXT	_
overinflate	_	n	01	A3	inflate too much	start point	DIR	_
overinflate	_	n	01	A4	inflate too much	end point	GOL	_
overjoy	_	j	01	A0	to provide with much joy	agent, pleaser providing joy	PAG	_
overjoy	_	j	01	A1	to provide with much joy	patient, entity overjoyed	PPT	_
overjoy	_	j	01	A2	to provide with much joy	Instrument used to cause joy when separate from arg 0	MNR	_
overlap	_	v	01	A0	overlap, extending over something else, co-occurring, merging into the same space	thing on top	PPT	PATIENT
overlap	_	v	01	A1	overlap, extending over something else, co-occurring, merging into the same space	thing on bottom	PPT	CO-PATIENT
overlap	_	v	01	A2	overlap, extending over something else, co-occurring, merging into the same space	EXT, margin	EXT	_
overlay	_	v	01	A0	lay over	who's putting what where, agent	PAG	_
overlay	_	v	01	A1	lay over	thing laid	PPT	_
overlay	_	v	01	A2	lay over	over what	LOC	_
overleap	_	v	01	A0	leap past or overlook	jumper	PAG	THEME
overleap	_	v	01	A1	leap past or overlook	obstacle	PPT	CO-THEME
overlie	_	v	01	A0	be positioned on top of	Thing lying over something	PAG	_
overlie	_	v	01	A1	be positioned on top of	Thing being lied on	PPT	_
overload	_	v	01	A0	cause to be over burdened	loader, agent	PAG	AGENT
overload	_	v	01	A1	cause to be over burdened	beast of burden	GOL	DESTINATION
overload	_	v	01	A2	cause to be over burdened	cargo	PPT	THEME
overload	_	v	01	A3	cause to be over burdened	instrument	MNR	_
overlook	_	v	01	A0	fail to notice	non-noticer, agent	PAG	_
overlook	_	v	02	A0	be oriented in a certain direction	place	PAG	_
overlook	_	v	01	A1	fail to notice	thing overlooked	PPT	_
overlook	_	v	02	A1	be oriented in a certain direction	direction	PPT	_
overnight	_	v	01	A0	spend a night	alive entity	PPT	THEME
overnight	_	v	02	A0	send by overnight mail	mailer	PAG	_
overnight	_	v	02	A1	send by overnight mail	letter	PPT	_
overnight	_	v	02	A2	send by overnight mail	mailed-to	GOL	_
overpay	_	v	01	A0	to pay too much, pay in excess	payer or buyer	PAG	AGENT
overpay	_	v	01	A1	to pay too much, pay in excess	money or attention	VSP	ASSET
overpay	_	v	01	A2	to pay too much, pay in excess	person being paid, destination of attention	GOL	_
overpay	_	v	01	A3	to pay too much, pay in excess	commodity, paid for what	PPT	THEME
overplant	_	v	01	A0	to plant too abundantly	planter	PAG	_
overplant	_	v	01	A1	to plant too abundantly	crop/seed/entity overplanted	PPT	_
overplant	_	v	01	A2	to plant too abundantly	land overplanted, where planted	GOL	_
overplay	_	v	01	A0	play too boldly (as in poker or another competition)	player	PAG	_
overplay	_	v	01	A1	play too boldly (as in poker or another competition)	thing played too boldly	PPT	_
overpopulate	_	v	01	A0	cause the population to be too great	provider, causer of population explosion	PAG	_
overpopulate	_	v	01	A1	cause the population to be too great	area	LOC	_
overpopulate	_	v	01	A2	cause the population to be too great	population, thing replicating too quickly	PPT	_
overpower	_	v	01	A0	conquer, sorta	entity with more power	PAG	_
overpower	_	v	01	A1	conquer, sorta	entity with less	PPT	_
overpresent	_	v	01	A0	overrepresent; present (statistically) more often than is true or fair	agent of (re)presentation	PAG	_
overpresent	_	v	01	A1	overrepresent; present (statistically) more often than is true or fair	entity (re)presented	PPT	_
overprice	_	j	01	A0	charge too much	seller	PAG	_
overprice	_	j	01	A1	charge too much	commodity	PPT	_
overproduce	_	v	01	A0	create too much	Creator	PAG	_
overproduce	_	v	01	A1	create too much	Creation	PPT	_
overproduce	_	v	01	A2	create too much	Created-from	DIR	_
overproduce	_	v	01	A3	create too much	Benefactive	GOL	_
overpursue	_	v	01	A0	pursue too far	pursuer	PAG	_
overpursue	_	v	01	A1	pursue too far	entity pursued	PPT	_
overrate	_	v	01	A0	rate higher than worth	entity establishing value	PAG	AGENT
overrate	_	v	01	A1	rate higher than worth	commodity or entity being evaluated	PPT	THEME
overrate	_	v	01	A2	rate higher than worth	value, worth, grade	PRD	_
overreach	_	v	01	A0	cause to be strained beyond means	agent, cause	PAG	_
overreach	_	v	02	A0	outwit,outdo (as in a race)	thing outdoing	PPT	THEME
overreach	_	v	01	A1	cause to be strained beyond means	thing straining beyond means	PPT	_
overreach	_	v	02	A1	outwit,outdo (as in a race)	thing outdone	PPT	CO-THEME
overreact	_	n	01	A0	to react too strongly	entity overreacted	PAG	_
overreact	_	n	01	A1	to react too strongly	reason	PPT	_
overread	_	v	01	A0	read again more closely, interperate to a greater degree	reader	PAG	_
overread	_	v	01	A1	read again more closely, interperate to a greater degree	thing read	PPT	_
overread	_	v	01	A2	read again more closely, interperate to a greater degree	predication, read as	PRD	_
overrelease	_	v	01	A0	release too many	releaser	PAG	_
overrelease	_	v	01	A1	release too many	entity released	PPT	_
overrelease	_	v	01	A2	release too many	released from	DIR	_
override	_	n	01	A0	to prevail over or declare void	prevailer, agent	PAG	_
override	_	n	01	A1	to prevail over or declare void	entity overriden	PPT	_
overrule	_	v	01	A0	to prevail over or declare void	prevailer, agent	PAG	_
overrule	_	v	01	A1	to prevail over or declare void	entity overruled	PPT	_
overrun	_	v	01	A0	swarm over destructively	destructive hordes	PAG	_
overrun	_	v	01	A1	swarm over destructively	unlucky victim	PPT	_
oversedate	_	n	01	A0	make too calm with (too much) drugs	Oversedator	PAG	_
oversedate	_	n	01	A1	make too calm with (too much) drugs	Oversedated	PPT	_
oversedate	_	n	01	A2	make too calm with (too much) drugs	Instrument of oversedation	MNR	_
oversee	_	v	01	A0	supervise	supervisor	PAG	_
oversee	_	v	01	A1	supervise	thing supervised	PPT	_
oversell	_	v	01	A0	to sell more than can be delivered	seller, agent	PAG	_
oversell	_	v	01	A1	to sell more than can be delivered	entity oversold	PPT	_
oversew	_	v	01	A0	sew with close stiches that pass over both edges being attached	entity causing two objects to be attached	PAG	_
oversew	_	v	01	A1	sew with close stiches that pass over both edges being attached	thing being sewn, first piece if they are seperate	PPT	_
oversew	_	v	01	A2	sew with close stiches that pass over both edges being attached	instrument, thread	MNR	_
oversew	_	v	01	A3	sew with close stiches that pass over both edges being attached	second piece if seperate	PPT	_
oversew	_	v	01	A4	sew with close stiches that pass over both edges being attached	end state, attribute	PRD	_
overshadow	_	v	01	A0	to dominate, make insignificant by comparison	entity dominating	PAG	_
overshadow	_	v	01	A1	to dominate, make insignificant by comparison	entity overshadowed	PPT	_
overshoot	_	v	01	A0	aim too far, exceed	shooter	PAG	_
overshoot	_	v	01	A1	aim too far, exceed	projectile	PPT	_
overshoot	_	v	01	A2	aim too far, exceed	target	GOL	_
overshoot	_	v	01	A3	aim too far, exceed	amount overshot by	EXT	_
oversight	_	n	02	A0	to make an error or a mistake	mistaken entity, agent	PAG	_
oversight	_	n	02	A1	to make an error or a mistake	thing overlooked/missed	PPT	_
oversimplify	_	v	01	A0	make too simple	agent, causer	PAG	_
oversimplify	_	v	01	A1	make too simple	entity simplified	PPT	_
oversleep	_	v	01	A0	sleep too long	sleepyhead	PAG	_
oversleep	_	v	01	A1	sleep too long	amount overslept	EXT	_
overspread	_	v	01	A1	covering beyond intention	thing overspreading	PPT	THEME
overspread	_	v	01	A2	covering beyond intention	overspread what	LOC	LOCATION
overstate	_	v	01	A0	exaggerate	speaker	PAG	_
overstate	_	v	01	A1	exaggerate	utterance	PPT	_
overstate	_	v	01	A2	exaggerate	hearer	GOL	_
overstay	_	v	01	A0	outstay one's welcome	agent, lingerer	PAG	_
overstay	_	v	01	A1	outstay one's welcome	theme, thing overstayed	PPT	_
overstep	_	v	01	A0	be more than	thing that's more	PPT	THEME
overstep	_	v	01	A1	be more than	thing that's less	PPT	CO-THEME
overstep	_	v	01	A2	be more than	margin, difference	PRD	ATTRIBUTE
overstimulate	_	v	01	A0	cause too much of an increase	cause of stimulation	PAG	_
overstimulate	_	v	01	A1	cause too much of an increase	thing being stimulated	PPT	_
overstimulate	_	v	01	A2	cause too much of an increase	instrument, if agent also present	MNR	_
overstimulate	_	v	01	A3	cause too much of an increase	end state of arg1	PRD	_
overstock	_	v	01	A0	stock again	agent, overstocker	PAG	_
overstock	_	v	01	A1	stock again	theme, thing being stocked	PPT	_
overstock	_	v	01	A2	stock again	destination (e.g. a shelf)	GOL	_
overstrain	_	v	01	A0	strain too much	causer of strain	PAG	_
overstrain	_	v	01	A1	strain too much	strained entity	PPT	_
overstress	_	v	01	A0	place too much emphasis	overstresser	PAG	AGENT
overstress	_	v	01	A1	place too much emphasis	thing overstressed	PPT	THEME
overstress	_	v	01	A2	place too much emphasis	attribute of arg1	PRD	_
overstretch	_	v	01	A0	stretch excessively	agent, or cause of something overstretching	PAG	_
overstretch	_	v	01	A1	stretch excessively	thing overstretched	PPT	_
oversubscribe	_	v	01	A0	to pledge too much	contributer	PAG	_
oversubscribe	_	v	01	A1	to pledge too much	contributed	PPT	_
overtake	_	v	01	A0	surpass, go past	thing going beyond	PAG	_
overtake	_	v	01	A1	surpass, go past	thing left in the dust	PPT	_
overtax	_	v	01	A0	charge too much tax	taxer	PAG	_
overtax	_	v	01	A1	charge too much tax	amount of tax	PPT	_
overtax	_	v	01	A2	charge too much tax	taxpayer	GOL	_
overtax	_	v	01	A3	charge too much tax	commodity	VSP	_
overthink	_	v	06	A0	think about too much	Thinker	PAG	_
overthink	_	v	06	A1	think about too much	Thought	PPT	_
overthink	_	v	06	A2	think about too much	Attributive	PRD	_
overthrow	_	v	01	A0	to bring down, overturn	victor, agent	PAG	_
overthrow	_	v	01	A1	to bring down, overturn	entity overthrown	PPT	_
overtop	_	v	01	A0	surpass	surpasser	PAG	_
overtop	_	v	01	A1	surpass	surpassed	PPT	_
overture	_	v	01	A0	initiation, offer of negotiations/transaction	entity offering, doing overture	PAG	_
overture	_	v	01	A1	initiation, offer of negotiations/transaction	thing proposed, offered	PPT	_
overture	_	v	01	A2	initiation, offer of negotiations/transaction	listener, entity arg1 is proposed, offered to	GOL	_
overturn	_	v	01	A0	invalidate, reverse	overturner (us. judge or court)	PAG	AGENT
overturn	_	v	01	A1	invalidate, reverse	thing overturned, law or judgement	PPT	PATIENT
overuse	_	v	01	A0	use too much	user	PAG	_
overuse	_	v	01	A1	use too much	thing used	PPT	_
overvalue	_	v	01	A0	to assign too high a value to	assigner of value, agent	PAG	_
overvalue	_	v	01	A1	to assign too high a value to	entity overvalued	PPT	_
overwash	_	v	01	A0	wash too frequently	washer	PAG	_
overwash	_	v	01	A1	wash too frequently	thing washed too often	PPT	_
overweight	_	v	01	A0	weigh down too heavily, overload	loader, entity loading/weighing down something	PAG	_
overweight	_	v	01	A1	weigh down too heavily, overload	destination, thing being loaded/overweighted	GOL	_
overweight	_	j	02	A1	weighing more than what is healthy	overweight entity	PPT	_
overweight	_	v	01	A2	weigh down too heavily, overload	entity weighing arg1 down, cargo	PPT	_
overweight	_	j	02	A2	weighing more than what is healthy	amount over weight	EXT	_
overweight	_	j	02	A3	weighing more than what is healthy	weight measurement	PRD	_
overwhelm	_	j	01	A0	overwhelm	overwhelmer	PAG	STIMULUS
overwhelm	_	j	01	A1	overwhelm	patient, overwhelmed	PPT	EXPERIENCER
overwhelm	_	j	01	A2	overwhelm	instrument or manner	MNR	_
overwork	_	v	01	A0	work too hard	employer	PAG	_
overwork	_	v	01	A1	work too hard	worker	PPT	_
ovulate	_	n	01	A0	produce and discharge eggs	ovulator	PAG	_
ovulate	_	n	01	A1	produce and discharge eggs	egg, thing ovulated	PPT	_
owe	_	v	01	A0	payment outstanding	payer or buyer	PAG	AGENT
owe	_	v	01	A1	payment outstanding	price paid	PPT	_
owe	_	v	01	A2	payment outstanding	seller or person being paid	GOL	GOAL
owe	_	v	01	A3	payment outstanding	commodity	PPT	THEME
own	_	j	01	A0	possess, own something	owner	PAG	PIVOT
own	_	j	01	A1	possess, own something	possession	PPT	THEME
own	up	v	02	A0	confess	confessor	PAG	_
own	up	v	02	A1	confess	sin	PPT	_
oxidize	_	v	01	A0	to (cause to) convert into an oxide, combine with oxygen	Cause of oxidizing, Scientist causing conversion	PAG	_
oxidize	_	v	01	A1	to (cause to) convert into an oxide, combine with oxygen	Entity/element oxidizing	PPT	_
oxidize	_	v	01	A2	to (cause to) convert into an oxide, combine with oxygen	End state, oxidized to what	PRD	_
oxygenate	_	v	01	A0	supply with oxygen	supplier of air, breather, agent	PAG	_
oxygenate	_	v	01	A1	supply with oxygen	recipient, entity oxygenated	PPT	_
oyster	_	v	01	A0	to dredge for or gather clams	agent or causer	PAG	AGENT
oyster	_	v	01	A1	to dredge for or gather clams	entity gathered	PPT	_
oyster	_	v	01	A2	to dredge for or gather clams	gathered into	VSP	_
oyster	_	v	01	A3	to dredge for or gather clams	beneficiary	GOL	_
pace	_	n	01	A0	move at same speed, keep, set pace	outside agent	PAG	_
pace	_	v	02	A0	walk back and forth nervously	pacer	PAG	_
pace	_	n	01	A1	move at same speed, keep, set pace	first entity keeping/set at pace	PPT	_
pace	_	v	02	A1	walk back and forth nervously	path	PPT	_
pace	_	n	01	A2	move at same speed, keep, set pace	arg 1 is keeping pace with what?	COM	_
pace	_	n	01	A3	move at same speed, keep, set pace	mention of the pace itself	VSP	_
pacify	_	v	01	A0	make peaceful	peacemaker	PAG	STIMULUS
pacify	_	v	01	A1	make peaceful	pacified entity	PPT	EXPERIENCER
pacing	_	n	03	A0	set the speed of	outside agent	PAG	_
pacing	_	n	03	A1	set the speed of	thing having a speed/pace	PPT	_
pacing	_	n	03	A2	set the speed of	the pace	EXT	_
pack	_	n	01	A0	fill, load	packer, agent	PAG	AGENT
pack	_	v	03	A0	send	sender	PAG	_
pack	_	v	05	A0	Carry with oneself, as with a gun	carrier	PAG	_
pack	_	n	01	A1	fill, load	beast of burden	GOL	DESTINATION
pack	_	v	03	A1	send	sent	PPT	_
pack	_	v	05	A1	Carry with oneself, as with a gun	thing carried	PPT	_
pack	_	n	01	A2	fill, load	cargo	PPT	THEME
pack	_	v	03	A2	send	sent-to	GOL	_
pack	away	v	04	A0	ingest a large quantity	eater	PAG	_
pack	away	v	04	A1	ingest a large quantity	meal	PPT	_
pack	up	v	02	A0	fill up, load	agent, packer	PAG	_
pack	up	v	02	A1	fill up, load	cargo	PPT	_
package	_	n	01	A0	to place into a package	packager, agent	PAG	AGENT
package	_	n	01	A1	to place into a package	entity packaged	PPT	PATIENT
package	_	n	01	A2	to place into a package	packing material/ package	PPT	CO-PATIENT
package	_	n	01	A3	to place into a package	instrument	MNR	_
pad	_	v	01	A0	to fill	agent, causer	PAG	AGENT
pad	_	v	01	A1	to fill	container	GOL	DESTINATION
pad	_	v	01	A2	to fill	substance	PPT	THEME
paddle	_	v	01	A0	propel with a paddle	person doing the paddling	PAG	AGENT
paddle	_	v	01	A1	propel with a paddle	thing being paddled	PPT	THEME
paddle	_	v	01	A2	propel with a paddle	source	DIR	INITIAL_LOCATION
paddle	_	v	01	A3	propel with a paddle	destination/location	LOC	DESTINATION
