verb_form	sense_id	role_type	proto_question	support	squad_f1	proto_count_qasrl	proto_count_onto
hold	3	A0	what holds something somewhere?	26	0.7918192918192918	3.0	0.0
hold	3	A0	what holds something ?	26	0.7509157509157508	91.0	76.0
hold	3	A1	what holds ?	50	0.5940111555111556	0.0	14.0
hold	3	A1	what is held ?	50	0.5213470651212586	96.0	218.0
hold	3	A2	how does something hold ?	30	0.567964257964258	0.0	1.0
hold	3	A2	how is something held ?	30	0.4432867132867134	5.0	3.0
hold	4	A0	what holds something ?	50	0.7642593354358062	91.0	76.0
hold	4	A0	what holds something ?	50	0.7623624621941053	77.0	373.0
hold	4	A1	what is held ?	50	0.8354923181393771	96.0	218.0
hold	4	A1	what is held somewhere?	50	0.8201390807335079	33.0	0.0
hold	4	A2	what does something hold something with ?	30	0.6562183504773095	0.0	3.0
hold	4	A2	what is something held with ?	30	0.6393369312429491	1.0	0.0
hold	5	A1	what holds something ?	1	0.2857142857142857	4.0	0.0
hold	5	A1	what does something hold ?	1	0.0	136.0	177.0
hold	6	A0	what holds something ?	16	0.7013888888888888	77.0	373.0
hold	6	A0	what holds something?	16	0.7013888888888888	0.0	4.0
hold	6	A1	what does something hold ?	20	0.6174404761904764	136.0	177.0
hold	6	A1	what does something hold ?	20	0.5864682539682542	0.0	16.0
hold	7	A0	what holds up something?	9	0.6740740740740742	0.0	5.0
hold	7	A0	what holds something somewhere?	9	0.6131054131054132	3.0	0.0
hold	7	A1	what does something hold ?	14	0.6850340136054422	0.0	16.0
hold	7	A1	what does something hold ?	14	0.6603087388801674	136.0	177.0
hold	8	A0	what holds something somewhere?	3	0.4537037037037037	3.0	0.0
hold	8	A0	what holds somewhere?	3	0.4537037037037037	0.0	5.0
hold	8	A1	what does something hold ?	2	1.0	136.0	177.0
hold	8	A1	what does something hold ?	2	1.0	0.0	16.0
hold	9	A1	what holds something ?	5	0.8	4.0	0.0
hold	9	A1	what holds something ?	5	0.7142857142857143	4.0	26.0
hold	9	A2	what does something hold ?	3	0.8703703703703703	0.0	1.0
hold	9	A2	what does something hold something for ?	3	0.8703703703703703	0.0	1.0
hold	10	A0	what holds up something?	5	0.6	0.0	5.0
hold	10	A0	what holds something somewhere?	5	0.5777777777777777	3.0	0.0
hold	10	A1	what holds up ?	6	0.6111111111111109	0.0	3.0
hold	10	A1	what is held by something?	6	0.5888888888888889	4.0	0.0
hold	11	A1	what holds up something?	10	0.7822222222222222	0.0	3.0
hold	11	A1	what holds something ?	10	0.7488888888888889	4.0	26.0
hold	13	A0	what holds something ?	18	0.7286774767378215	91.0	76.0
hold	13	A0	what holds up something?	18	0.7106880587484036	0.0	5.0
hold	13	A1	what does something hold up ?	16	0.8226686507936507	0.0	8.0
hold	13	A1	what does something hold ?	16	0.8070436507936507	136.0	177.0
hold	14	A0	what holds something ?	1	0.6666666666666666	91.0	76.0
hold	14	A0	what holds up something?	1	0.6666666666666666	0.0	5.0
hold	14	A1	what does something hold ?	1	0.6666666666666666	136.0	177.0
hold	14	A1	what does something hold up ?	1	0.6666666666666666	0.0	8.0
hold	15	A0	what holds something ?	1	1.0	91.0	76.0
hold	15	A0	what holds something ?	1	1.0	77.0	373.0
hold	15	A1	what does something hold up ?	2	1.0	0.0	8.0
hold	15	A1	what holds up ?	2	1.0	0.0	3.0
hole	1	A0	what holes ?	2	0.7222222222222222	0.0	1.0
hole	1	A0	what holes somewhere?	2	0.7222222222222222	0.0	1.0
hole	1	A1	where is something holed ?	3	0.8444444444444444	0.0	1.0
holler	1	A0	what hollers into something?	1	1.0	0.0	1.0
hollow	1	A0	what hollows up something?	1	0.0	0.0	1.0
homer	1	A0	what homers ?	1	0.0	0.0	1.0
hone	1	A0	what hones something ?	3	0.4545454545454545	1.0	2.0
hone	1	A0	what is honed ?	3	0.0	1.0	0.0
hone	1	A1	what is honed ?	4	0.8254208754208754	1.0	2.0
hone	1	A1	what does something hone ?	4	0.7182780182780184	1.0	0.0
hone	1	A2	how does something hone something ?	2	1.0	1.0	0.0
hone	1	A2	how is something honed ?	2	1.0	0.0	1.0
honor	1	A0	what honors something ?	40	0.5558333333333334	0.0	28.0
honor	1	A0	what honors something ?	40	0.44373015873015853	1.0	8.0
honor	1	A1	what is honored ?	50	0.5713913653089854	5.0	14.0
honor	1	A1	what is honored ?	50	0.5471976116941791	0.0	4.0
honor	1	A2	what is something honored to do?	2	0.9442724458204336	1.0	0.0
honor	1	A2	what honors something ?	2	0.4705882352941176	1.0	0.0
honor	2	A0	what honors something ?	4	0.25	1.0	8.0
honor	2	A0	where is something honored ?	4	0.25	1.0	0.0
honor	2	A1	what does something honor ?	7	0.634920634920635	3.0	2.0
honor	2	A1	what does something honor ?	7	0.5944531658817374	0.0	8.0
hoodwink	1	A0	what hoodwinks something ?	1	1.0	0.0	1.0
hoodwink	1	A1	what is hoodwinked ?	1	1.0	0.0	1.0
hook	1	A1	what hooks somewhere?	1	1.0	0.0	1.0
hook	1	A1	what is hooked ?	1	1.0	0.0	2.0
hook	1	A3	what does something hook ?	1	0.0	0.0	1.0
hook	2	A0	what hooks something ?	2	0.1	0.0	1.0
hook	2	A0	what hooks up ?	2	0.0	0.0	1.0
hook	2	A1	what hooks onto someone?	7	0.2779237761258029	1.0	0.0
hook	2	A1	what is hooked ?	7	0.16883116883116886	0.0	1.0
hook	2	A2	what does something hook onto ?	6	0.6035816035816036	1.0	0.0
hook	2	A2	where is something hooked ?	6	0.5387667887667887	0.0	1.0
hook	3	A1	what is hooked ?	2	0.15948275862068964	0.0	1.0
hook	3	A1	what hooks somewhere?	2	0.0	0.0	1.0
hook	3	A2	how does something hook up ?	1	0.5333333333333333	0.0	2.0
hook	3	A2	where is something hooked ?	1	0.4285714285714285	0.0	1.0
hop	1	A0	what hops on something?	3	0.7272727272727272	0.0	1.0
hop	1	A0	what hops ?	3	0.7272727272727272	0.0	3.0
hop	1	A3	where is something hopped ?	1	0.5454545454545454	0.0	1.0
hop	2	A0	what hops somewhere?	1	1.0	0.0	1.0
hop	2	A0	what hops ?	1	0.0	0.0	1.0
hop	2	A1	what hops ?	1	0.6666666666666666	1.0	0.0
hope	1	A0	what hopes something ?	50	0.6134780774780775	15.0	229.0
hope	1	A0	what hopes for something?	50	0.5862233766233765	4.0	20.0
hope	1	A1	what does something hope ?	50	0.7983423104809626	19.0	14.0
hope	1	A1	how does something hope ?	50	0.7938317451967997	0.0	1.0
horrify	1	A0	what horrifies ?	1	0.8	1.0	0.0
horrify	1	A1	what is horrified ?	1	0.2857142857142857	1.0	1.0
hospitalize	1	A1	what is hospitalized ?	5	1.0	8.0	2.0
hospitalize	1	A1	what is hospitalized with something?	5	1.0	0.0	1.0
host	1	A0	what hosts something ?	33	0.5989404534859079	14.0	15.0
host	1	A0	what hosts ?	33	0.5060750404623923	1.0	0.0
host	1	A1	what does something host ?	29	0.7435796387520525	19.0	4.0
host	1	A1	what is hosted ?	29	0.7237110016420361	4.0	7.0
hound	1	A0	how is something hounded ?	2	0.5333333333333333	0.0	1.0
hound	1	A0	what hounds something ?	2	0.5	0.0	1.0
house	1	A0	what houses something ?	3	0.6666666666666666	0.0	1.0
house	1	A0	what houses something ?	3	0.3333333333333333	2.0	1.0
house	1	A1	what is housed somewhere?	10	0.6529914529914531	2.0	0.0
house	1	A1	what is housed in something?	10	0.622051282051282	0.0	1.0
house	1	A2	what houses something ?	12	0.5904761904761905	3.0	6.0
house	1	A2	what is something housed by ?	12	0.5904761904761905	1.0	0.0
hover	1	A1	what hovers ?	7	0.6408163265306123	0.0	6.0
hover	1	A2	where does something hover ?	6	0.6370370370370371	0.0	4.0
howl	1	A0	what howls ?	1	1.0	0.0	2.0
howl	2	A0	what howls ?	3	0.3333333333333333	0.0	2.0
howl	2	A1	where does something howl ?	3	0.5619047619047618	0.0	2.0
huckster	1	A0	what hucksters for something?	1	1.0	0.0	1.0
huddle	1	A0	what huddles ?	1	1.0	0.0	1.0
huddle	1	A0	what huddles somewhere?	1	1.0	0.0	2.0
huddle	2	A0	what huddles ?	2	1.0	0.0	1.0
huddle	2	A0	what huddles somewhere?	2	1.0	0.0	2.0
huddle	2	A1	what does something huddle with ?	1	0.6666666666666666	0.0	1.0
hug	1	A0	what hugs something ?	3	0.3	2.0	1.0
hug	1	A0	what hugs ?	3	0.16666666666666666	1.0	2.0
hug	1	A1	what does something hug ?	3	0.5555555555555555	1.0	0.0
hug	1	A1	what does something hug ?	3	0.3333333333333333	1.0	0.0
hum	1	A0	what hums ?	3	1.0	0.0	2.0
hum	1	A0	what hums somewhere?	3	0.3333333333333333	0.0	1.0
humanize	1	A0	what humanizes something ?	1	1.0	0.0	1.0
humanize	1	A0	what humanizes something ?	1	0.0	1.0	0.0
humanize	1	A1	what does something humanize ?	2	1.0	1.0	0.0
humanize	1	A1	how is something humanized ?	2	0.0	1.0	0.0
humble	1	A0	what humbles something ?	7	0.4761904761904762	0.0	3.0
humble	1	A0	what humbles something ?	7	0.3333333333333333	0.0	1.0
humble	1	A1	what does something humble ?	5	0.6799999999999999	0.0	2.0
humble	1	A1	what is humbled ?	5	0.5871428571428571	0.0	1.0
humiliate	1	A0	what humiliates something ?	3	0.6666666666666666	1.0	1.0
humiliate	1	A0	what humiliates something ?	3	0.6666666666666666	1.0	2.0
humiliate	1	A1	what does something humiliate ?	4	0.75	1.0	0.0
humiliate	1	A1	what does something humiliate ?	4	0.75	1.0	1.0
hunch	1	A0	what is hunched ?	1	1.0	0.0	1.0
hunker	1	A0	what hunkers ?	1	0.0	0.0	1.0
hunt	1	A0	what hunts for something?	6	0.553968253968254	0.0	1.0
hunt	1	A0	what hunts something ?	6	0.553968253968254	0.0	2.0
hunt	1	A1	what is hunted ?	14	0.8274582560296846	3.0	1.0
hunt	1	A1	what is hunted in something?	14	0.7560296846011132	1.0	0.0
hurl	1	A0	what hurls something ?	5	0.8	0.0	1.0
hurl	1	A0	what hurls something ?	5	0.5230769230769231	0.0	3.0
hurl	1	A1	what does something hurl ?	5	0.6571428571428571	0.0	2.0
hurl	1	A1	what is hurled ?	5	0.6571428571428571	1.0	1.0
hurl	1	A2	where does something hurl something ?	2	0.4	0.0	1.0
hurl	1	A2	what is something hurled at ?	2	0.4	1.0	0.0
hurry	1	A1	what hurries somewhere?	5	0.64	0.0	3.0
hurry	1	A1	what hurries ?	5	0.4900000000000001	0.0	1.0
hurt	1	A0	what hurts something ?	50	0.5014282580164933	1.0	36.0
hurt	1	A0	what hurts something ?	50	0.4981318681318681	0.0	34.0
hurt	1	A1	what is hurt by something?	50	0.761173669467787	1.0	0.0
hurt	1	A1	what is hurt by someone?	50	0.7482689075630252	1.0	0.0
hurt	1	A2	what hurts something ?	27	0.8042059165210181	0.0	14.0
hurt	1	A2	how does something hurt something ?	27	0.2851547771088001	0.0	1.0
hurt	2	A1	what hurts ?	7	0.5265306122448979	1.0	2.0
hurt	2	A1	what hurts ?	7	0.4857142857142857	0.0	3.0
hurtle	1	A0	what hurtles ?	1	0.4	0.0	1.0
hustle	1	A0	what hustles ?	2	0.05882352941176471	0.0	1.0
hustle	1	A0	what is hustled ?	2	0.0	0.0	1.0
hustle	1	A1	what does something hustle to ?	2	0.9285714285714286	0.0	1.0
hypnotize	1	A1	what is hypnotized ?	3	0.9302325581395348	0.0	3.0
hypothesize	1	A1	what does something hypothesize ?	1	0.0	5.0	0.0
hypothesize	1	A1	what is hypothesized ?	1	0.0	6.0	1.0
identify	1	A0	what identifies with something?	50	0.6067594627594629	0.0	4.0
identify	1	A0	what identifies something ?	50	0.605968253968254	33.0	38.0
identify	1	A1	what does something identify ?	50	0.5234385026737968	31.0	6.0
identify	1	A1	what is identified as someone?	50	0.502323856220408	2.0	0.0
identify	1	A2	how is something identified as ?	15	0.7483879083879084	1.0	0.0
identify	1	A2	what does something identify something as ?	15	0.7483879083879084	2.0	0.0
identify	2	A0	what identifies with something?	8	0.875	0.0	4.0
identify	2	A0	what identifies something ?	8	0.6607142857142857	33.0	38.0
identify	2	A1	what does something identify ?	9	0.5580246913580247	4.0	6.0
identify	2	A1	how does something identify ?	9	0.5457089693931799	0.0	2.0
identify	2	A2	how does something identify something ?	1	1.0	2.0	1.0
identify	2	A2	how does something identify ?	1	0.8571428571428571	0.0	1.0
idle	1	A0	what idles something ?	9	0.6491228070175439	0.0	5.0
idle	1	A0	what idles something ?	9	0.3627730294396961	0.0	2.0
idle	1	A1	what does something idle ?	11	0.8290043290043291	0.0	4.0
idle	1	A1	what is idled ?	11	0.7424242424242425	0.0	2.0
idolize	1	A0	what idolizes something ?	1	1.0	0.0	1.0
ignite	1	A0	what ignites something ?	6	0.8205128205128206	0.0	5.0
ignite	1	A0	what ignites something ?	6	0.5427350427350427	2.0	0.0
ignite	1	A1	what does something ignite ?	9	0.5857214680744093	0.0	1.0
ignite	1	A1	what ignites somewhere?	9	0.5560543515651876	0.0	1.0
ignore	1	A0	what ignores something ?	50	0.5748214008214009	7.0	54.0
ignore	1	A0	what ignores something ?	50	0.5272416822943138	1.0	11.0
ignore	1	A1	what is ignored ?	50	0.6421722316544047	4.0	9.0
ignore	1	A1	what is ignored by someone?	50	0.6414508331698484	1.0	0.0
illuminate	1	A0	what illuminates something ?	2	0.5	0.0	1.0
illuminate	1	A0	what is something illuminated by ?	2	0.5	1.0	0.0
illuminate	1	A1	where does something illuminate ?	1	1.0	1.0	0.0
illuminate	1	A1	what is illuminated ?	1	0.33333333333333337	4.0	0.0
illustrate	1	A0	what illustrates something ?	22	0.7106015127650243	11.0	19.0
illustrate	1	A0	what illustrates something ?	22	0.6646993089082751	2.0	2.0
illustrate	1	A1	what is illustrated by something?	26	0.7289154520149995	1.0	2.0
illustrate	1	A1	what is illustrated in something?	26	0.7256833899594081	2.0	0.0
illustrate	2	A0	what illustrates something ?	2	0.5476190476190477	11.0	19.0
illustrate	2	A0	what illustrates ?	2	0.5	3.0	0.0
illustrate	2	A1	what does something illustrate ?	3	0.9523809523809524	12.0	1.0
illustrate	2	A1	what is illustrated ?	3	0.6190476190476191	43.0	3.0
imagine	1	A0	what imagines something ?	50	0.5157399267399267	7.0	41.0
imagine	1	A0	what imagines something doing something?	50	0.44608410011041605	1.0	0.0
imagine	1	A1	what does something imagine ?	50	0.7327753048747412	14.0	7.0
imagine	1	A1	how does something imagine ?	50	0.7178208157344399	1.0	0.0
imagine	1	A2	how does something imagine ?	2	0.8333333333333333	0.0	1.0
imbue	1	A1	what is imbued ?	1	0.14285714285714285	0.0	1.0
imitate	1	A0	what imitates something ?	10	0.5140476190476191	0.0	2.0
imitate	1	A0	what imitates something ?	10	0.5067399267399267	0.0	4.0
imitate	1	A1	what is imitated ?	13	0.7587113740959895	1.0	3.0
imitate	1	A1	what does something imitate ?	13	0.7406234790850176	0.0	2.0
immerse	1	A0	what immerses something ?	2	0.0	0.0	2.0
immerse	1	A1	what is immersed ?	6	0.5	2.0	2.0
immerse	1	A1	what is immersed in doing something?	6	0.5	1.0	0.0
immerse	1	A2	what is something immersed in ?	6	0.8160052910052908	2.0	0.0
immerse	1	A2	where is something immersed ?	6	0.6604497354497354	1.0	2.0
immigrate	1	A0	what immigrates somewhere?	6	0.3333333333333333	0.0	4.0
immigrate	1	A1	where does something immigrate ?	5	0.5155555555555555	0.0	3.0
immigrate	1	A1	what immigrates ?	5	0.13333333333333333	1.0	0.0
immunize	1	A0	what immunizes something ?	1	0.06666666666666668	0.0	1.0
immunize	1	A1	what does something immunize ?	1	0.33333333333333337	0.0	1.0
immunize	1	A1	how is something immunized ?	1	0.0	1.0	0.0
immunize	1	A2	how is something immunized ?	1	1.0	1.0	0.0
impact	1	A0	what impacts something ?	47	0.5457814593994545	15.0	4.0
impact	1	A0	what impacts on something?	47	0.5344952919421005	0.0	1.0
impact	1	A1	what does something impact ?	44	0.6565176208224339	1.0	0.0
impact	1	A1	what does something impact ?	44	0.6401277384231931	10.0	0.0
impair	1	A0	what impairs something ?	1	0.6153846153846153	0.0	1.0
impair	1	A1	what does something impair ?	4	0.625	1.0	0.0
impair	1	A1	what is impaired ?	4	0.625	2.0	0.0
impeach	1	A0	what impeaches something ?	2	0.8333333333333333	0.0	1.0
impeach	1	A1	what is impeached ?	4	0.5	2.0	3.0
impede	1	A0	what impedes something ?	9	0.505731922398589	0.0	2.0
impede	1	A0	what impedes something ?	9	0.4358974358974359	0.0	4.0
impede	1	A1	what does something impede ?	7	0.944996180290298	0.0	1.0
impede	1	A1	what is impeded ?	7	0.910982574848121	0.0	2.0
impel	1	A0	what is something impelled by ?	1	0.9473684210526316	1.0	0.0
impel	1	A0	what is impelled ?	1	0.9473684210526316	1.0	0.0
impel	1	A1	what is something impelled by ?	1	0.0	1.0	0.0
impel	1	A1	what is impelled ?	1	0.0	1.0	0.0
impel	1	A2	what is impelled to do something?	1	0.0	0.0	1.0
implant	1	A0	what implants something ?	2	0.5	0.0	1.0
implant	1	A0	what implants something ?	2	0.5	0.0	1.0
implant	1	A1	what implants ?	3	0.7857142857142857	0.0	1.0
implant	1	A1	what implants into something?	3	0.3333333333333333	1.0	0.0
implant	1	A2	where does something implant into something?	2	0.7619047619047619	1.0	0.0
implant	1	A2	where does something implant something ?	2	0.7619047619047619	0.0	1.0
implement	1	A0	what implements something ?	50	0.6105590879708527	2.0	15.0
implement	1	A0	what implements something ?	50	0.5878394024276378	10.0	71.0
implement	1	A1	what is implemented somewhere?	50	0.7524302860881806	1.0	0.0
implement	1	A1	what is implemented ?	50	0.7243760988960627	18.0	59.0
implement	1	A2	how is something implemented ?	5	0.8148148148148149	0.0	1.0
implement	1	A2	what implements something ?	5	0.6893772893772894	0.0	1.0
implicate	1	A0	what implicates something ?	4	0.3928571428571429	0.0	3.0
implicate	1	A1	what is implicated in something?	10	0.6	0.0	1.0
implicate	1	A1	what is implicated ?	10	0.5	1.0	4.0
implicate	1	A2	what does something implicate ?	5	0.5223310023310024	1.0	0.0
implore	1	A0	what implores something something?	1	1.0	0.0	1.0
implore	1	A2	what does something implore ?	1	1.0	0.0	1.0
imply	1	A0	what implies something ?	34	0.5676470588235294	2.0	8.0
imply	1	A0	what implies something ?	34	0.4742296918767508	11.0	20.0
imply	1	A1	what is implied by something?	40	0.6786318149567141	0.0	1.0
imply	1	A1	what is implied ?	40	0.6780331559528827	8.0	1.0
imply	1	A2	what implies something ?	1	0.0	0.0	1.0
import	1	A0	what imports something ?	25	0.6429350649350648	0.0	15.0
import	1	A0	what imports something somewhere?	25	0.5864789245841877	1.0	0.0
import	1	A1	what is imported ?	50	0.6721746031746032	15.0	11.0
import	1	A1	what does something import ?	50	0.6695079365079366	0.0	7.0
import	1	A2	where is something imported ?	12	0.7946479446479446	2.0	0.0
import	1	A2	where is something imported from ?	12	0.7613146113146114	3.0	1.0
impose	1	A0	what imposes something ?	50	0.5877411477411478	8.0	18.0
impose	1	A0	what imposes something ?	50	0.5856456490369536	4.0	28.0
impose	1	A1	what is imposed ?	50	0.7049581529581529	12.0	26.0
impose	1	A1	what is imposed somewhere?	50	0.6622591852591853	1.0	0.0
impose	1	A2	what is something imposed on ?	37	0.6383782646940542	1.0	0.0
impose	1	A2	what does something impose something on ?	37	0.6251857199225622	3.0	0.0
impound	1	A0	what impounds ?	1	1.0	0.0	1.0
impound	1	A1	what is impounded ?	5	0.6666666666666666	0.0	1.0
impound	1	A1	what impounds ?	5	0.5757575757575757	0.0	2.0
impoverish	1	A1	what is impoverished ?	1	1.0	0.0	1.0
impregnate	1	A1	what is impregnated ?	1	0.5	1.0	0.0
impregnate	1	A1	what is impregnated with something?	1	0.5	0.0	1.0
impregnate	1	A2	what is something impregnated with ?	1	0.8571428571428571	2.0	0.0
impress	1	A0	what impresses something ?	9	0.7341269841269842	0.0	2.0
impress	1	A0	what is something impressed by ?	9	0.6959627329192546	2.0	0.0
impress	1	A1	what does something impress ?	8	0.75	1.0	0.0
impress	1	A1	what does something impress ?	8	0.5714285714285714	2.0	2.0
impress	1	A2	how does something impress something ?	1	0.7499999999999999	1.0	0.0
impress	1	A2	what does something impress something with ?	1	0.7499999999999999	1.0	0.0
imprint	1	A2	what is imprinted ?	2	0.4	0.0	1.0
imprison	1	A0	what imprisons something ?	3	0.5555555555555555	0.0	2.0
imprison	1	A0	what is something imprisoned by ?	3	0.4444444444444444	1.0	1.0
imprison	1	A1	what is imprisoned somewhere?	6	0.5499999999999999	1.0	0.0
imprison	1	A1	what is imprisoned ?	6	0.5222222222222223	3.0	1.0
imprison	1	A2	what is something imprisoned for ?	1	0.8888888888888891	1.0	0.0
imprison	1	A3	why is something imprisoned ?	1	0.8571428571428571	0.0	1.0
improve	1	A0	what improves something ?	50	0.6120484848484848	10.0	69.0
improve	1	A0	what improves something ?	50	0.4784892458418775	15.0	53.0
improve	1	A1	what is improved ?	50	0.8024443503356545	38.0	17.0
improve	1	A1	what improves ?	50	0.762998947613162	16.0	42.0
improve	2	A1	what improves to do something?	9	0.8452041785375122	1.0	0.0
improve	2	A1	what improves ?	9	0.7802469135802469	16.0	42.0
improve	2	A4	what does something improve to ?	2	0.696969696969697	1.0	0.0
improve	2	A4	how does something improve ?	2	0.6428571428571429	0.0	1.0
improvise	1	A0	what improvises ?	3	0.3333333333333333	0.0	1.0
